source_location_code,destination_location_code,travel_distance_in_km,travel_time_in_min
10208752,10208656,2.21,2
10208752,10208771,5.89,10
10208752,12854159,6.68,9
10208752,10208597,14.22,19
10208752,10364908,28.94,29
10208752,12769170,27.49,35
10208752,12770183,30.95,44
10208752,13068448,30.75,59
10208752,12854171,5.75,11
10208752,10208577,9.39,13
10208752,10208580,11.5,12
10208752,12854127,8.82,12
10208752,10208619,4.26,8
10208752,12769191,12.87,25
10208752,10208777,29.3,30
10208752,12788882,7.88,12
10208752,10212247,31.73,34
10208752,10208725,97.64,117
10208752,10214831,126.55,230
10208752,11952476,21.11,23
10208752,10213766,23.93,42
10208752,12854130,17.72,23
10208752,10208713,27.9,29
10208752,12341441,29.34,58
10208752,12757112,33.36,62
10208752,12339991,38.14,57
10208752,13032687,10.06,11
10208752,12628650,18.64,37
10208752,12475521,21.77,22
10208752,10953982,29.04,29
10208752,10208692,23.56,27
10208752,12475631,17.31,20
10208752,10208123,23.43,39
10208752,10208688,39.93,44
10208752,10208505,157.81,166
10208752,12588807,7.3,7
10208752,10208672,12.22,13
10208752,10208636,14.87,18
10208752,12854181,14.93,15
10208752,12854196,7.11,9
10208752,10208755,26.93,35
10208752,12420819,16.07,26
10208752,12880157,48.47,59
10208752,10222647,24.4,47
10208752,10366958,45.03,75
10208752,10208644,1.91,3
10208752,10367569,7.06,9
10208752,10208622,5.79,11
10208752,10208652,5.69,8
10208752,12406372,22.87,24
10208752,13065930,23.49,34
10208752,10208735,20.17,25
10208752,12434146,18.46,27
10208752,12506169,56.17,62
10208752,10208501,144.97,235
10208752,10208500,118.6,182
10208752,10208706,29.93,57
10208752,12147179,30.15,37
10208752,10208724,36.06,69
10208752,12655984,40.28,40
10208752,12174646,47.34,66
10208752,12532788,58.58,66
10208752,12341443,23.46,24
10208752,12628704,5.99,9
10208752,10208590,9.71,11
10208752,12740486,40.76,58
10208752,12854125,37.65,57
10208752,12542300,28.52,42
10208752,10208118,24.53,33
10208752,10208122,20.82,33
10208752,10208124,25.85,51
10208752,10208578,8.68,8
10208752,10208601,15.66,18
10208752,10208609,15.33,18
10208752,10208610,36.11,54
10208752,10208620,27.26,54
10208752,10208642,19.97,29
10208752,10208665,31.67,46
10208752,10208673,11.16,12
10208752,10208690,58.4,68
10208752,10208711,21.61,31
10208752,10208728,59.86,59
10208752,10208738,29.64,31
10208752,10208749,18.58,31
10208752,10208761,22.17,25
10208752,10208766,11.16,22
10208752,10208769,8.09,14
10208752,10311889,24.85,42
10208752,11539652,27.17,38
10208752,11601941,24.26,25
10208752,11784129,38.72,42
10208752,11837298,46.3,51
10208752,11839297,23.88,47
10208752,11990630,114.82,146
10208752,12352070,138.2,259
10208752,12420822,30.23,50
10208752,12627036,19.76,33
10208752,12680540,38.5,66
10208752,12793479,47.66,49
10208752,12854131,28.22,44
10208752,12996267,32.13,32
10208752,13016256,15.57,23
10208752,A123,54.97,84
10364920,12854113,46.27,77
10364920,12854149,21.54,40
10364920,12577977,29.88,41
10364920,10212334,99.43,102
10364920,12585577,80.17,104
10364920,10212204,45.61,73
10364920,12628669,88.03,165
10364920,13013290,35.07,47
10364920,12026582,25.56,45
10364920,12854197,6.21,7
10364920,10208582,17.97,23
10364920,11956776,6.78,7
10364920,10364446,23.7,34
10364920,10366955,6.12,6
10364920,12474916,9.17,10
10364920,10279711,27.58,44
10364920,10218045,46.97,48
10364920,12708761,46.32,49
10364920,12740556,45.74,66
10364920,11346601,51.82,51
10364920,12854173,29.8,59
10364920,12854172,36.27,68
10364920,10208607,25.34,28
10364920,12750741,11.21,16
10364920,10208589,11.75,16
10364920,12854198,9.92,12
10364920,12345850,5.7,7
10364920,10208702,3.31,3
10364920,10208717,2.68,4
10364920,10208605,93.38,136
10364920,12854117,29.69,42
10364920,13045617,24.41,34
10364920,12854192,26.12,37
10364920,12854098,30.92,54
10364920,12854108,25.59,27
10364920,12724371,20.31,26
10364920,10208768,23.18,40
10364920,13005196,31.85,59
10364920,12779571,46.63,60
10364920,12742843,37.0,67
10364920,10364896,51.8,94
10364920,10208681,76.83,80
10364920,10212202,68.98,82
10364920,12715142,97.65,172
10364920,12475665,81.17,95
10364920,10212373,154.36,231
10364920,12475666,151.92,268
10364920,12044475,49.65,49
10364920,12656560,35.46,38
10364920,10212258,34.07,63
10364920,12219936,35.61,56
10364920,12194109,29.98,29
10364920,10208675,41.21,41
10364920,12475523,43.01,53
10364920,10208670,26.58,30
10364920,10366979,36.99,40
10364920,12475628,24.09,32
10364920,12475623,34.4,60
10364920,10208698,23.55,30
10364920,10208575,10.52,14
10364920,12475360,9.88,10
10364920,10208659,20.48,23
10364920,10208596,14.58,14
10364920,10208595,18.19,34
10364920,10208686,8.83,11
10364920,10208776,29.13,31
10364920,12475516,23.14,23
10364920,12721000,23.24,38
10364920,10208593,19.41,34
10364920,10210421,28.28,40
10364920,12854133,11.26,14
10364920,12546176,27.9,29
10364920,12690815,26.41,52
10364920,12854140,74.84,81
10364920,10310757,71.09,83
10364920,11539696,36.48,50
10364920,10208639,14.41,16
10364920,10208731,13.72,17
10364920,12854166,12.06,21
10364920,10208764,14.58,14
10364920,10310590,11.16,16
10364920,12854147,14.15,26
10364920,12854121,8.26,8
10364920,12502170,9.39,11
10364920,12021664,4.07,5
10364920,12995436,7.56,13
10364920,10208661,8.57,9
10364920,10208602,14.55,20
10364920,12725145,23.1,29
10364920,12854195,15.57,25
10364920,10219625,25.74,46
10364920,12983715,7.87,15
10364920,12171479,8.4,9
10364920,10208746,28.15,30
10364920,12838671,91.0,116
10364920,10208762,37.46,39
10364920,12738762,86.89,124
10364920,10214844,47.56,75
10364920,12860572,14.91,25
10364920,12854164,14.46,24
10364920,10208747,25.6,28
10364920,11950159,24.83,36
10364920,11957296,12.8,18
10364920,10208712,27.48,32
10364920,10208117,32.51,36
10364920,10208119,19.81,20
10364920,10364922,13.86,16
10364920,10208696,15.59,31
10364920,10208629,6.14,11
10364920,10208707,8.32,9
10364920,10208701,17.37,22
10364920,10208760,19.37,24
10364920,10208641,18.47,19
10364920,10208694,49.81,56
10364920,10208499,118.62,209
10364920,13067405,27.12,42
10364920,13067657,31.93,40
10364920,12171444,30.28,33
10364920,12489344,31.6,31
10364920,10208651,24.91,25
10364920,13015040,13.04,14
10364920,12420540,20.59,25
10364920,12854153,11.16,20
10364920,10208614,20.42,34
10364920,10208730,26.6,43
10364920,10208719,32.57,55
10364920,11646201,28.2,43
10364920,12854139,23.84,30
10364920,12510558,53.21,54
10364920,12231175,43.08,43
10364920,12814117,42.31,45
10364920,12666962,48.7,59
10364920,10208705,46.06,54
10364920,10396151,50.29,58
10364920,12814084,54.45,55
10364920,10208687,61.84,78
10364920,10393503,45.95,68
10364920,12854148,63.84,116
10364920,10214832,131.7,202
10364920,10208647,44.69,46
10364920,10208734,41.45,43
10364920,12854184,41.53,77
10364920,12854138,37.2,65
10364920,10208697,28.68,32
10364920,10208703,21.03,33
10364920,12548942,16.32,23
10364920,13028069,22.66,33
10364920,12679735,32.65,34
10364920,12016186,30.95,50
10364920,12854126,25.11,29
10364920,12854154,30.2,30
10364920,10208759,20.82,39
10364920,11770353,40.61,56
10364920,12769185,5.45,5
10364920,12854137,3.25,5
10364920,12862432,9.88,19
10364920,10208120,12.35,13
10364920,10208772,20.88,32
10364920,10364885,21.58,26
10364920,10364928,26.35,46
10364920,10208751,18.48,20
10364920,10208645,15.78,23
10364920,10364904,14.16,21
10364920,10208129,34.66,63
10364920,12487426,25.28,30
10364920,12628674,22.7,24
10364920,12341445,23.21,23
10364920,13067128,10.86,21
10364920,12983542,30.09,42
10364920,10208654,16.89,24
10364920,12542118,9.74,11
10364920,10364926,5.92,9
10364920,10208752,7.8,9
10364920,10364920,0.0,0
10364920,10208656,5.59,8
10364920,10208771,9.67,13
10364920,12854159,4.46,4
10364920,10208597,13.32,16
10364920,10364908,27.16,40
10364920,12769170,25.91,27
10364920,12770183,29.09,49
10364920,13068448,22.63,27
10364920,12854171,2.69,4
10364920,10208577,5.95,11
10364920,10208580,7.9,15
10364920,12854127,8.32,9
10364920,10208619,8.36,11
10364920,12769191,11.88,12
10364920,10208777,26.72,32
10364920,12788882,5.57,7
10364920,10212247,41.55,42
10364920,10208725,122.09,187
10364920,10214831,137.73,275
10364920,11952476,21.78,24
10364920,10213766,21.45,39
10364920,12854130,19.72,30
10364920,10208713,30.29,42
10364920,12341441,32.63,33
10364920,12757112,39.33,63
10364920,12339991,34.04,65
10364920,13032687,9.61,15
10364920,12628650,19.42,21
10364920,12475521,26.52,49
10364920,10953982,40.55,44
10364920,10208692,24.95,28
10364920,12475631,27.78,41
10364920,10208123,31.89,56
10364920,10208688,49.33,60
10364920,10208505,151.61,227
10364920,12588807,1.61,2
10364920,10208672,5.14,6
10364920,10208636,5.88,6
10364920,12854181,10.03,19
10364920,12854196,1.79,3
10364920,10208755,22.85,27
10364920,12420819,15.22,17
10364920,12880157,39.54,69
10364920,10222647,27.51,45
10364920,10366958,33.53,34
10364920,10208644,6.75,10
10364920,10367569,2.37,3
10364920,10208622,3.91,4
10364920,10208652,4.55,5
10364920,12406372,15.46,16
10364920,13065930,19.43,21
10364920,10208735,17.88,33
10364920,12434146,23.27,42
10364920,12506169,69.52,81
10364920,10208501,168.78,253
10364920,10208500,157.63,278
10364920,10208706,37.41,51
10364920,12147179,35.15,58
10364920,10208724,32.5,55
10364920,12655984,32.42,58
10364920,12174646,44.71,58
10364920,12532788,50.39,55
10364920,12341443,21.69,25
10364920,12628704,5.16,5
10364920,10208590,8.6,14
10364920,12740486,45.37,55
10364920,12854125,31.79,31
10364920,12542300,17.35,17
10364920,10208118,21.61,30
10364920,10208122,16.1,31
10364920,10208124,29.11,29
10364920,10208578,7.52,14
10364920,10208601,12.0,16
10364920,10208609,9.51,11
10364920,10208610,38.51,41
10364920,10208620,28.62,28
10364920,10208642,23.53,44
10364920,10208665,27.84,43
10364920,10208673,6.81,6
10364920,10208690,69.62,139
10364920,10208711,17.11,20
10364920,10208728,61.9,80
10364920,10208738,29.01,39
10364920,10208749,12.88,17
10364920,10208761,18.16,26
10364920,10208766,6.81,9
10364920,10208769,2.8,3
10364920,10311889,18.86,24
10364920,11539652,25.5,42
10364920,11601941,27.85,43
10364920,11784129,46.43,46
10364920,11837298,52.44,101
10364920,11839297,29.16,32
10364920,11990630,133.27,148
10364920,12352070,119.39,159
10364920,12420822,24.93,34
10364920,12627036,19.77,33
10364920,12680540,31.26,56
10364920,12793479,56.25,70
10364920,12854131,26.26,46
10364920,12996267,26.7,30
10364920,13016256,7.74,13
10364920,A123,52.08,89
10208656,12854113,32.99,37
10208656,12854149,23.02,32
10208656,12577977,35.45,62
10208656,10212334,88.11,89
10208656,12585577,65.33,69
10208656,10212204,40.89,66
10208656,12628669,66.54,70
10208656,13013290,36.2,44
10208656,12026582,28.11,46
10208656,12854197,6.73,9
10208656,10208582,19.75,26
10208656,11956776,9.79,14
10208656,10364446,27.82,37
10208656,10366955,8.27,14
10208656,12474916,5.08,7
10208656,10279711,31.46,43
10208656,10218045,42.37,42
10208656,12708761,50.29,65
10208656,12740556,48.22,53
10208656,11346601,46.35,77
10208656,12854173,27.63,55
10208656,12854172,27.35,30
10208656,10208607,28.0,31
10208656,12750741,14.52,14
10208656,10208589,15.02,19
10208656,12854198,6.24,7
10208656,12345850,4.64,5
10208656,10208702,1.92,2
10208656,10208717,3.14,3
10208656,10208605,71.3,93
10208656,12854117,22.58,25
10208656,13045617,20.99,25
10208656,12854192,27.37,36
10208656,12854098,33.82,42
10208656,12854108,34.31,46
10208656,12724371,23.77,35
10208656,10208768,17.3,18
10208656,13005196,23.18,24
10208656,12779571,54.92,63
10208656,12742843,38.4,72
10208656,10364896,45.08,64
10208656,10208681,53.51,76
10208656,10212202,61.17,87
10208656,12715142,79.49,125
10208656,12475665,70.55,94
10208656,10212373,122.58,167
10208656,12475666,157.3,255
10208656,12044475,44.14,44
10208656,12656560,38.24,76
10208656,10212258,36.25,37
10208656,12219936,29.92,43
10208656,12194109,26.52,41
10208656,10208675,41.92,76
10208656,12475523,35.93,46
10208656,10208670,26.94,31
10208656,10366979,38.44,49
10208656,12475628,24.12,27
10208656,12475623,32.05,56
10208656,10208698,23.02,32
10208656,10208575,12.59,14
10208656,12475360,13.69,20
10208656,10208659,20.55,28
10208656,10208596,17.8,18
10208656,10208595,18.29,30
10208656,10208686,8.6,11
10208656,10208776,27.52,31
10208656,12475516,24.9,43
10208656,12721000,21.17,31
10208656,10208593,18.26,26
10208656,10210421,22.37,28
10208656,12854133,9.0,15
10208656,12546176,27.86,30
10208656,12690815,28.74,28
10208656,12854140,67.02,85
10208656,10310757,65.25,78
10208656,11539696,32.67,34
10208656,10208639,10.62,11
10208656,10208731,9.15,13
10208656,12854166,5.75,6
10208656,10208764,10.73,11
10208656,10310590,7.9,12
10208656,12854147,9.67,17
10208656,12854121,6.37,6
10208656,12502170,8.7,14
10208656,12021664,5.26,5
10208656,12995436,8.85,12
10208656,10208661,8.75,13
10208656,10208602,14.75,15
10208656,12725145,21.42,36
10208656,12854195,17.41,18
10208656,10219625,18.73,29
10208656,12983715,8.03,15
10208656,12171479,2.69,3
10208656,10208746,30.4,48
10208656,12838671,67.25,134
10208656,10208762,36.88,53
10208656,12738762,87.68,154
10208656,10214844,49.67,85
10208656,12860572,16.78,29
10208656,12854164,14.76,18
10208656,10208747,16.55,32
10208656,11950159,24.33,39
10208656,11957296,12.82,24
10208656,10208712,25.9,50
10208656,10208117,36.43,42
10208656,10208119,25.7,48
10208656,10364922,13.44,19
10208656,10208696,17.53,26
10208656,10208629,4.69,5
10208656,10208707,7.43,9
10208656,10208701,14.17,27
10208656,10208760,20.14,35
10208656,10208641,16.86,28
10208656,10208694,37.76,51
10208656,10208499,143.9,143
10208656,13067405,27.84,41
10208656,13067657,28.25,49
10208656,12171444,36.72,51
10208656,12489344,26.2,32
10208656,10208651,22.96,32
10208656,13015040,8.62,14
10208656,12420540,17.17,21
10208656,12854153,13.02,14
10208656,10208614,25.86,36
10208656,10208730,34.58,39
10208656,10208719,37.26,44
10208656,11646201,32.95,58
10208656,12854139,24.42,34
10208656,12510558,63.07,94
10208656,12231175,34.98,63
10208656,12814117,48.1,61
10208656,12666962,54.28,90
10208656,10208705,48.55,85
10208656,10396151,53.93,59
10208656,12814084,59.52,85
10208656,10208687,66.76,71
10208656,10393503,42.98,67
10208656,12854148,69.97,139
10208656,10214832,162.18,211
10208656,10208647,40.21,56
10208656,10208734,38.44,47
10208656,12854184,36.87,50
10208656,12854138,34.04,56
10208656,10208697,31.35,57
10208656,10208703,18.97,28
10208656,12548942,18.98,27
10208656,13028069,17.02,17
10208656,12679735,33.78,33
10208656,12016186,31.33,34
10208656,12854126,25.51,43
10208656,12854154,31.04,42
10208656,10208759,27.77,28
10208656,11770353,42.22,44
10208656,12769185,4.95,7
10208656,12854137,3.12,4
10208656,12862432,8.79,11
10208656,10208120,11.47,20
10208656,10208772,22.44,42
10208656,10364885,20.71,20
10208656,10364928,22.0,37
10208656,10208751,13.67,22
10208656,10208645,8.79,8
10208656,10364904,11.21,11
10208656,10208129,30.58,44
10208656,12487426,24.69,25
10208656,12628674,21.15,27
10208656,12341445,27.01,32
10208656,13067128,12.79,13
10208656,12983542,32.28,56
10208656,10208654,15.57,21
10208656,12542118,5.7,10
10208656,10364926,1.32,1
10208656,10208752,2.43,2
10208656,10364920,4.57,8
10208656,10208656,0.0,0
10208656,10208771,6.5,10
10208656,12854159,3.91,4
10208656,10208597,10.74,13
10208656,10364908,32.08,53
10208656,12769170,29.84,44
10208656,12770183,29.41,49
10208656,13068448,25.09,40
10208656,12854171,3.47,4
10208656,10208577,6.33,12
10208656,10208580,8.17,8
10208656,12854127,6.38,7
10208656,10208619,4.24,4
10208656,12769191,10.59,13
10208656,10208777,20.23,28
10208656,12788882,6.11,6
10208656,10212247,40.34,71
10208656,10208725,117.33,119
10208656,10214831,122.58,124
10208656,11952476,24.47,45
10208656,10213766,21.46,41
10208656,12854130,16.89,24
10208656,10208713,26.27,45
10208656,12341441,27.1,38
10208656,12757112,29.79,43
10208656,12339991,36.84,45
10208656,13032687,7.61,8
10208656,12628650,15.77,19
10208656,12475521,25.12,29
10208656,10953982,33.82,50
10208656,10208692,18.52,22
10208656,12475631,22.4,43
10208656,10208123,26.71,42
10208656,10208688,47.3,60
10208656,10208505,141.23,249
10208656,12588807,5.1,7
10208656,10208672,9.92,15
10208656,10208636,11.65,18
10208656,12854181,12.04,12
10208656,12854196,5.72,6
10208656,10208755,22.81,45
10208656,12420819,15.43,26
10208656,12880157,45.42,60
10208656,10222647,25.04,31
10208656,10366958,34.95,45
10208656,10208644,2.86,5
10208656,10367569,5.24,9
10208656,10208622,3.16,3
10208656,10208652,3.12,5
10208656,12406372,16.49,18
10208656,13065930,19.83,33
10208656,10208735,16.8,30
10208656,12434146,21.27,37
10208656,12506169,72.87,99
10208656,10208501,142.68,285
10208656,10208500,136.93,157
10208656,10208706,28.89,30
10208656,12147179,26.37,37
10208656,10208724,34.17,47
10208656,12655984,30.13,42
10208656,12174646,45.32,67
10208656,12532788,53.11,53
10208656,12341443,23.83,46
10208656,12628704,4.31,5
10208656,10208590,8.57,17
10208656,12740486,47.36,72
10208656,12854125,41.95,44
10208656,12542300,25.18,39
10208656,10208118,24.63,37
10208656,10208122,18.04,28
10208656,10208124,27.65,31
10208656,10208578,7.62,15
10208656,10208601,17.24,22
10208656,10208609,11.11,15
10208656,10208610,39.79,49
10208656,10208620,29.93,37
10208656,10208642,24.32,35
10208656,10208665,30.76,39
10208656,10208673,10.24,13
10208656,10208690,71.28,106
10208656,10208711,17.04,21
10208656,10208728,66.59,114
10208656,10208738,24.28,24
10208656,10208749,17.69,24
10208656,10208761,18.89,29
10208656,10208766,10.68,18
10208656,10208769,7.66,8
10208656,10311889,24.72,44
10208656,11539652,27.51,53
10208656,11601941,22.81,28
10208656,11784129,36.54,56
10208656,11837298,49.88,69
10208656,11839297,26.98,38
10208656,11990630,141.04,272
10208656,12352070,127.68,174
10208656,12420822,32.75,40
10208656,12627036,17.73,20
10208656,12680540,32.43,49
10208656,12793479,43.84,58
10208656,12854131,26.83,38
10208656,12996267,35.73,51
10208656,13016256,14.84,17
10208656,A123,49.34,89
10208771,12854113,29.12,51
10208771,12854149,18.54,33
10208771,12577977,25.68,40
10208771,10212334,82.05,164
10208771,12585577,61.4,111
10208771,10212204,43.56,54
10208771,12628669,65.33,65
10208771,13013290,27.95,34
10208771,12026582,18.62,19
10208771,12854197,5.66,10
10208771,10208582,16.94,24
10208771,11956776,11.17,12
10208771,10364446,21.66,35
10208771,10366955,8.37,16
10208771,12474916,1.91,2
10208771,10279711,22.47,28
10208771,10218045,29.74,31
10208771,12708761,52.54,59
10208771,12740556,53.38,62
10208771,11346601,42.41,54
10208771,12854173,20.53,25
10208771,12854172,21.27,28
10208771,10208607,21.94,22
10208771,12750741,15.57,17
10208771,10208589,20.92,31
10208771,12854198,4.89,5
10208771,12345850,5.78,8
10208771,10208702,6.78,7
10208771,10208717,6.68,7
10208771,10208605,81.69,83
10208771,12854117,23.37,25
10208771,13045617,11.11,17
10208771,12854192,19.0,20
